Ticker,Name,Exchange,Category Name,Country
GS,"The Goldman Sachs Group, Inc.",NYQ,Investment Brokerage - National,USA
GSK,GlaxoSmithKline plc,NYQ,Drug Manufacturers - Major,USA
GIS,"General Mills, Inc.",NYQ,Processed & Packaged Goods,USA
GPS,"The Gap, Inc.",NYQ,Apparel Stores,USA
UNH,UnitedHealth Group Incorporated,NYQ,Health Care Plans,USA
HTZ,"Hertz Global Holdings, Inc.",NYQ,Rental & Leasing Services,USA
GG,Goldcorp Inc.,NYQ,Gold,USA
IGT,International Game Technology PLC,NYQ,Gaming Activities,USA
XL,XL Group Ltd,NYQ,Property & Casualty Insurance,USA
SPG,"Simon Property Group, Inc.",NYQ,REIT - Retail,USA
IT,"Gartner, Inc.",NYQ,Information Technology Services,USA
GWW,"W.W. Grainger, Inc.",NYQ,Industrial Equipment Wholesale,USA
VGR,Vector Group Ltd.,NYQ,Cigarettes,USA
OMC,Omnicom Group Inc.,NYQ,Advertising Agencies,USA
GGG,Graco Inc.,NYQ,Diversified Machinery,USA
RDN,Radian Group Inc.,NYQ,Property & Casualty Insurance,USA
GES,"Guess', Inc.",NYQ,Apparel Stores,USA
GEO,"The GEO Group, Inc.",NYQ,REIT - Healthcare Facilities,USA
GGP,GGP Inc.,NYQ,REIT - Retail,USA
OGS,"ONE Gas, Inc.",NYQ,Gas Utilities,USA
UNM,Unum Group,NYQ,Accident & Health Insurance,USA
TGI,"Triumph Group, Inc.",NYQ,Aerospace/Defense Products & Services,USA
SA,Seabridge Gold Inc.,NYQ,Gold,USA
GPN,Global Payments Inc.,NYQ,Business Services,USA
TAL,TAL Education Group,NYQ,Rental & Leasing Services,USA
GWR,Genesee & Wyoming Inc.,NYQ,Railroads,USA
GBL,"GAMCO Investors, Inc.",NYQ,Asset Management,USA
G,Genpact Limited,NYQ,Business Services,USA
MOV,"Movado Group, Inc.",NYQ,"Recreational Goods, Other",USA
MG,"Mistras Group, Inc.",NYQ,Security & Protection Services,USA
GNC,"GNC Holdings, Inc.",NYQ,Drug Stores,USA
GCO,Genesco Inc.,NYQ,Apparel Stores,USA
IHG,InterContinental Hotels Group PLC,NYQ,Lodging,USA
HRG,"HRG Group, Inc.",NYQ,Conglomerates,USA
GEF,"Greif, Inc.",NYQ,Packaging & Containers,USA
TDG,TransDigm Group Incorporated,NYQ,Aerospace/Defense Products & Services,USA
SGU,"Star Gas Partners, L.P.",NYQ,Oil & Gas Pipelines,USA
PGEM,"Ply Gem Holdings, Inc",NYQ,General Building Materials,USA
NGG,National Grid plc,NYQ,Gas Utilities,USA
KRG,Kite Realty Group Trust,NYQ,REIT - Retail,USA
HCI,"HCI Group, Inc.",NYQ,Property & Casualty Insurance,USA
WHG,"Westwood Holdings Group, Inc.",NYQ,Asset Management,USA
TPH,"TRI Pointe Group, Inc.",NYQ,Residential Construction,USA
MDU,"MDU Resources Group, Inc.",NYQ,General Building Materials,USA
GWRE,"Guidewire Software, Inc.",NYQ,Business Software & Services,USA
GTN,"Gray Television, Inc.",NYQ,Broadcasting - TV,USA
GNRC,Generac Holdings Inc.,NYQ,Diversified Machinery,USA
WTM,"White Mountains Insurance Group, Ltd.",NYQ,Property & Casualty Insurance,USA
THG,"The Hanover Insurance Group, Inc.",NYQ,Property & Casualty Insurance,USA
GRUB,GrubHub Inc.,NYQ,Internet Information Providers,USA
GLP,Global Partners LP,NYQ,Basic Materials Wholesale,USA
JMP,JMP Group LLC,NYQ,Investment Brokerage - National,USA
GSL,"Global Ship Lease, Inc.",NYQ,Shipping,USA
GLOG,GasLog Ltd.,NYQ,Shipping,USA
GIMO,Gigamon Inc.,NYQ,Networking & Communication Devices,USA
TV,"Grupo Televisa, S.A.B.",NYQ,Broadcasting - TV,USA
NSH,"NuStar GP Holdings, LLC",NYQ,Oil & Gas Pipelines,USA
ITG,"Investment Technology Group, Inc.",NYQ,Investment Brokerage - Regional,USA
GGB,Gerdau S.A.,NYQ,Steel & Iron,USA
WPG,Washington Prime Group Inc.,NYQ,Property Management,USA
WG,"Willbros Group, Inc.",NYQ,Oil & Gas Equipment & Services,USA
WES,"Western Gas Partners, LP",NYQ,Oil & Gas Pipelines,USA
PAGP,"Plains GP Holdings, L.P.",NYQ,Oil & Gas Pipelines,USA
NEWM,New Media Investment Group Inc.,NYQ,Publishing - Newspapers,USA
MRC,MRC Global Inc.,NYQ,Oil & Gas Equipment & Services,USA
GPRK,GeoPark Limited,NYQ,Oil & Gas Drilling & Exploration,USA
GFA,Gafisa S.A.,NYQ,Residential Construction,USA
VPG,"Vishay Precision Group, Inc.",NYQ,Scientific & Technical Instruments,USA
SERV,"ServiceMaster Global Holdings, Inc.",NYQ,Business Services,USA
XOXO,XO Group Inc.,NYQ,"Specialty Retail, Other",USA
THR,"Thermon Group Holdings, Inc.",NYQ,Diversified Machinery,USA
GMED,"Globus Medical, Inc.",NYQ,Medical Appliances & Equipment,USA
GLOP,GasLog Partners LP,NYQ,Shipping,USA
GLOB,Globant S.A.,NYQ,Information Technology Services,USA
GDDY,GoDaddy Inc.,NYQ,Internet Software & Services,USA
TNET,"TriNet Group, Inc.",NYQ,Business Services,USA
TGH,Textainer Group Holdings Limited,NYQ,Rental & Leasing Services,USA
ORN,"Orion Group Holdings, Inc.",NYQ,Heavy Construction,USA
OB,"OneBeacon Insurance Group, Ltd.",NYQ,Surety & Title Insurance,USA
GZT,Gazit Globe Ltd,NYQ,Real Estate Development,USA
NGS,"Natural Gas Services Group, Inc.",NYQ,Oil & Gas Equipment & Services,USA
GPT,"Gramercy Property Trust, Inc.",NYQ,REIT - Diversified,USA
GNK,Genco Shipping & Trading Limited,NYQ,Shipping,USA
SBGL,Sibanye Gold Limited,NYQ,Gold,USA
GEN,"Genesis Healthcare, Inc.",NYQ,Long-Term Care Facilities,USA
ZAYO,"Zayo Group Holdings, Inc.",NYQ,Networking & Communication Devices,USA
GTT,"GTT Communications, Inc.",NYQ,Diversified Communication Services,USA
GSH,Guangshen Railway Company Limited,NYQ,Railroads,USA
OSG,"Overseas Shipholding Group, Inc.",NYQ,Shipping,USA
GRAM,Graña y Montero S.A.A.,NYQ,Technical Services,USA
HPQ,HP Inc.,NYQ,Diversified Computer Systems,USA
HON,Honeywell International Inc.,NYQ,Diversified Machinery,USA
VIPS,Vipshop Holdings Limited,NYQ,Catalog & Mail Order Houses,USA
HCN,Welltower Inc.,NYQ,REIT - Healthcare Facilities,USA
POST,"Post Holdings, Inc.",NYQ,Food - Major Diversified,USA
HCP,"HCP, Inc.",NYQ,REIT - Healthcare Facilities,USA
HP,"Helmerich & Payne, Inc.",NYQ,Oil & Gas Drilling & Exploration,USA
HOG,"Harley-Davidson, Inc.",NYQ,Recreational Vehicles,USA
HUM,Humana Inc.,NYQ,Health Care Plans,USA
KBH,KB Home,NYQ,Residential Construction,USA
LL,"Lumber Liquidators Holdings, Inc.",NYQ,Home Improvement Stores,USA
RHI,Robert Half International Inc.,NYQ,Staffing & Outsourcing Services,USA
OHI,"Omega Healthcare Investors, Inc.",NYQ,REIT - Healthcare Facilities,USA
KORS,Michael Kors Holdings Limited,NYQ,Textile - Apparel Clothing,USA
HLF,Herbalife Ltd.,NYQ,Personal Products,USA
RHT,"Red Hat, Inc.",NYQ,Application Software,USA
RH,RH,NYQ,Home Furnishing Stores,USA
HSBC,HSBC Holdings plc,NYQ,Foreign Money Center Banks,USA
USNA,"USANA Health Sciences, Inc.",NYQ,Drug Related Products,USA
HR,Healthcare Realty Trust Incorporated,NYQ,REIT - Healthcare Facilities,USA
HST,"Host Hotels & Resorts, Inc.",NYQ,REIT - Hotel/Motel,USA
HCA,"HCA Healthcare, Inc.",NYQ,Hospitals,USA
WGL,"WGL Holdings, Inc.",NYQ,Gas Utilities,USA
Q,"Quintiles IMS Holdings, Inc.",NYQ,Medical Laboratories & Research,USA
WCG,"WellCare Health Plans, Inc.",NYQ,Health Care Plans,USA
HLT,Hilton Worldwide Holdings Inc.,NYQ,Lodging,USA
SFUN,Fang Holdings Limited,NYQ,Internet Information Providers,USA
HCLP,Hi-Crush Partners LP,NYQ,Industrial Metals & Minerals,USA
MOH,"Molina Healthcare, Inc.",NYQ,Health Care Plans,USA
HBI,Hanesbrands Inc.,NYQ,Textile - Apparel Clothing,USA
SLCA,"U.S. Silica Holdings, Inc.",NYQ,Industrial Metals & Minerals,USA
HYH,"Halyard Health, Inc.",NYQ,Medical Instruments & Supplies,USA
HOS,"Hornbeck Offshore Services, Inc.",NYQ,Oil & Gas Equipment & Services,USA
RNR,RenaissanceRe Holdings Ltd.,NYQ,Property & Casualty Insurance,USA
LDOS,"Leidos Holdings, Inc.",NYQ,Information & Delivery Services,USA
HTH,Hilltop Holdings Inc.,NYQ,Mortgage Investment,USA
LQ,La Quinta Holdings Inc.,NYQ,Resorts & Casinos,USA
JHX,James Hardie Industries plc,NYQ,Cement,USA
ST,Sensata Technologies Holding N.V.,NYQ,Scientific & Technical Instruments,USA
NM,Navios Maritime Holdings Inc.,NYQ,Shipping,USA
NHI,National Health Investors Inc.,NYQ,REIT - Healthcare Facilities,USA
NSM,Nationstar Mortgage Holdings Inc.,NYQ,Mortgage Investment,USA
KND,"Kindred Healthcare, Inc.",NYQ,Long-Term Care Facilities,USA
ITUB,Itaú Unibanco Holding S.A.,NYQ,Foreign Regional Banks,USA
HZO,"MarineMax, Inc.",NYQ,"Specialty Retail, Other",USA
UVE,"Universal Insurance Holdings, Inc.",NYQ,Property & Casualty Insurance,USA
RHP,"Ryman Hospitality Properties, Inc.",NYQ,REIT - Hotel/Motel,USA
PRO,"PROS Holdings, Inc.",NYQ,Application Software,USA
MHO,"M/I Homes, Inc.",NYQ,Residential Construction,USA
HPP,"Hudson Pacific Properties, Inc.",NYQ,REIT - Office,USA
TRQ,Turquoise Hill Resources Ltd.,NYQ,Industrial Metals & Minerals,USA
NOAH,Noah Holdings Limited,NYQ,Asset Management,USA
NMR,"Nomura Holdings, Inc.",NYQ,Investment Brokerage - National,USA
NLSN,Nielsen Holdings plc,NYQ,Information & Delivery Services,USA
HNP,"Huaneng Power International, Inc.",NYQ,Electric Utilities,USA
HIL,"Hill International, Inc.",NYQ,Management Services,USA
HI,"Hillenbrand, Inc.",NYQ,Diversified Machinery,USA
WBC,WABCO Holdings Inc.,NYQ,Auto Parts,USA
UHS,"Universal Health Services, Inc.",NYQ,Hospitals,USA
RMAX,"RE/MAX Holdings, Inc.",NYQ,Property Management,USA
MDC,"M.D.C. Holdings, Inc.",NYQ,Residential Construction,USA
LHO,LaSalle Hotel Properties,NYQ,REIT - Hotel/Motel,USA
KW,"Kennedy-Wilson Holdings, Inc.",NYQ,Property Management,USA
HII,"Huntington Ingalls Industries, Inc.",NYQ,Aerospace/Defense Products & Services,USA
VR,"Validus Holdings, Ltd.",NYQ,Property & Casualty Insurance,USA
LXFT,"Luxoft Holding, Inc.",NYQ,Application Software,USA
KOP,Koppers Holdings Inc.,NYQ,Specialty Chemicals,USA
JMEI,Jumei International Holding Limited,NYQ,"Specialty Retail, Other",USA
HIW,"Highwoods Properties, Inc.",NYQ,REIT - Office,USA
HGT,Hugoton Royalty Trust,NYQ,Oil & Gas Drilling & Exploration,USA
HF,"HFF, Inc.",NYQ,Property Management,USA
OPY,Oppenheimer Holdings Inc.,NYQ,Investment Brokerage - Regional,USA
INXN,InterXion Holding N.V.,NYQ,Internet Software & Services,USA
INN,"Summit Hotel Properties, Inc.",NYQ,Real Estate Development,USA
HT,Hersha Hospitality Trust,NYQ,REIT - Hotel/Motel,USA
HHS,"Harte Hanks, Inc.",NYQ,Marketing Services,USA
LXFR,Luxfer Holdings PLC,NYQ,Diversified Machinery,USA
HRC,"Hill-Rom Holdings, Inc.",NYQ,Medical Instruments & Supplies,USA
UHT,Universal Health Realty Income Trust,NYQ,REIT - Healthcare Facilities,USA
PEB,Pebblebrook Hotel Trust,NYQ,REIT - Hotel/Motel,USA
HUBS,"HubSpot, Inc.",NYQ,Application Software,USA
XHR,"Xenia Hotels & Resorts, Inc.",NYQ,REIT - Hotel/Motel,USA
QTWO,"Q2 Holdings, Inc.",NYQ,Business Software & Services,USA
LEJU,Leju Holdings Limited,NYQ,Property Management,USA
HY,"Hyster-Yale Materials Handling, Inc.",NYQ,Trucks & Other Vehicles,USA
SHO,"Sunstone Hotel Investors, Inc.",NYQ,REIT - Hotel/Motel,USA
HLI,"Houlihan Lokey, Inc.",NYQ,Investment Brokerage - National,USA
SPLP,Steel Partners Holdings L.P.,NYQ,Conglomerates,USA
HRTG,"Heritage Insurance Holdings, Inc.",NYQ,Property & Casualty Insurance,USA
NVGS,Navigator Holdings Ltd.,NYQ,Shipping,USA
HUBB,Hubbell Incorporated,NYQ,Diversified Electronics,USA
HCHC,"HC2 Holdings, Inc.",NYQ,Long Distance Carriers,USA
NWHM,The New Home Company Inc.,NYQ,Residential Construction,USA
HMLP,Höegh LNG Partners LP,NYQ,Shipping,USA
HBM,Hudbay Minerals Inc.,NYQ,Industrial Metals & Minerals,USA
HEI-A,HEICO Corporation,NYQ,Aerospace/Defense Products & Services,USA
WMT,"Wal-Mart Stores, Inc.",NYQ,"Discount, Variety Stores",USA
VRX,"Valeant Pharmaceuticals International, Inc.",NYQ,Drug Delivery,USA
PFE,Pfizer Inc.,NYQ,Drug Manufacturers - Major,USA
NKE,"NIKE, Inc.",NYQ,Textile - Apparel Footwear & Accessories,USA
PEP,"Pepsico, Inc.",NYQ,Beverages - Soft Drinks,USA
TWTR,"Twitter, Inc.",NYQ,Internet Information Providers,USA
PM,Philip Morris International Inc.,NYQ,Cigarettes,USA
V,Visa Inc.,NYQ,Credit Services,USA
TWX,Time Warner Inc.,NYQ,Entertainment - Diversified,USA
KMI,"Kinder Morgan, Inc.",NYQ,Oil & Gas Pipelines,USA
UPS,"United Parcel Service, Inc.",NYQ,Air Delivery & Freight Services,USA
M,"Macy's, Inc.",NYQ,Department Stores,USA
MET,"MetLife, Inc.",NYQ,Life Insurance,USA
MA,Mastercard Incorporated,NYQ,Credit Services,USA
P,"Pandora Media, Inc.",NYQ,Broadcasting - Radio,USA
JNPR,"Juniper Networks, Inc.",NYQ,Networking & Communication Devices,USA
NOV,"National Oilwell Varco, Inc.",NYQ,Oil & Gas Equipment & Services,USA
TEVA,Teva Pharmaceutical Industries Limited,NYQ,Drug Manufacturers - Other,USA
MSI,"Motorola Solutions, Inc.",NYQ,Communication Equipment,USA
WTW,"Weight Watchers International, Inc.",NYQ,Personal Services,USA
SKX,"Skechers U.S.A., Inc.",NYQ,Textile - Apparel Footwear & Accessories,USA
SHAK,Shake Shack Inc.,NYQ,Specialty Eateries,USA
PPG,"PPG Industries, Inc.",NYQ,Specialty Chemicals,USA
VMW,"VMware, Inc.",NYQ,Technical & System Software,USA
VTR,"Ventas, Inc.",NYQ,REIT - Healthcare Facilities,USA
TER,"Teradyne, Inc.",NYQ,Semiconductor Equipment & Materials,USA
YELP,Yelp Inc.,NYQ,Internet Information Providers,USA
WM,"Waste Management, Inc.",NYQ,Waste Management,USA
JWN,"Nordstrom, Inc.",NYQ,Apparel Stores,USA
ITW,Illinois Tool Works Inc.,NYQ,Diversified Machinery,USA
MGM,MGM Resorts International,NYQ,Resorts & Casinos,USA
WSO,"Watsco, Inc.",NYQ,Electronics Wholesale,USA
TRN,"Trinity Industries, Inc.",NYQ,Railroads,USA
NI,NiSource Inc.,NYQ,Diversified Utilities,USA
MLM,"Martin Marietta Materials, Inc.",NYQ,General Building Materials,USA
R,"Ryder System, Inc.",NYQ,Rental & Leasing Services,USA
PX,"Praxair, Inc.",NYQ,Chemicals - Major Diversified,USA
INFY,Infosys Limited,NYQ,Technical & System Software,USA
WDAY,"Workday, Inc.",NYQ,Application Software,USA
MXL,"MaxLinear, Inc.",NYQ,Semiconductor - Integrated Circuits,USA
RSG,"Republic Services, Inc.",NYQ,Waste Management,USA
LEG,"Leggett & Platt, Incorporated",NYQ,Home Furnishings & Fixtures,USA
URI,"United Rentals, Inc.",NYQ,Rental & Leasing Services,USA
NBR,Nabors Industries Ltd.,NYQ,Oil & Gas Drilling & Exploration,USA
IR,Ingersoll-Rand Plc,NYQ,Diversified Machinery,USA
WFT,Weatherford International plc,NYQ,Oil & Gas Equipment & Services,USA
TSS,"Total System Services, Inc.",NYQ,Credit Services,USA
PHM,"PulteGroup, Inc.",NYQ,Residential Construction,USA
WUBA,58.com Inc.,NYQ,Internet Information Providers,USA
MAN,ManpowerGroup Inc.,NYQ,Staffing & Outsourcing Services,USA
LTC,"LTC Properties, Inc.",NYQ,REIT - Healthcare Facilities,USA
SNA,Snap-on Incorporated,NYQ,Small Tools & Accessories,USA
RYN,Rayonier Inc.,NYQ,"Lumber, Wood Production",USA
IRM,Iron Mountain Incorporated,NYQ,Business Software & Services,USA
LM,"Legg Mason, Inc.",NYQ,Asset Management,USA
ZTS,Zoetis Inc.,NYQ,Drugs - Generic,USA
WSM,"Williams-Sonoma, Inc.",NYQ,Home Furnishing Stores,USA
RES,"RPC, Inc.",NYQ,Oil & Gas Equipment & Services,USA
PII,Polaris Industries Inc.,NYQ,Recreational Vehicles,USA
OKE,"ONEOK, Inc.",NYQ,Gas Utilities,USA
OAS,Oasis Petroleum Inc.,NYQ,Independent Oil & Gas,USA
VAR,"Varian Medical Systems, Inc.",NYQ,Medical Appliances & Equipment,USA
TDW,Tidewater Inc.,NYQ,Oil & Gas Equipment & Services,USA
STWD,"Starwood Property Trust, Inc.",NYQ,REIT - Diversified,USA
PWR,"Quanta Services, Inc.",NYQ,General Contractors,USA
XPO,"XPO Logistics, Inc.",NYQ,Air Delivery & Freight Services,USA
NNN,"National Retail Properties, Inc.",NYQ,REIT - Diversified,USA
MUSA,Murphy USA Inc.,NYQ,"Specialty Retail, Other",USA
IVZ,Invesco Ltd.,NYQ,Asset Management,USA
WGO,"Winnebago Industries, Inc.",NYQ,Recreational Vehicles,USA
STAG,"STAG Industrial, Inc.",NYQ,REIT - Industrial,USA
RPM,RPM International Inc.,NYQ,Specialty Chemicals,USA
OMI,"Owens & Minor, Inc.",NYQ,Medical Equipment Wholesale,USA
WST,"West Pharmaceutical Services, Inc.",NYQ,Medical Instruments & Supplies,USA
SVU,SUPERVALU Inc.,NYQ,Grocery Stores,USA
OI,"Owens-Illinois, Inc.",NYQ,Packaging & Containers,USA
MHK,"Mohawk Industries, Inc.",NYQ,Home Furnishings & Fixtures,USA
JLL,Jones Lang LaSalle Incorporated,NYQ,Property Management,USA
RENN,Renren Inc.,NYQ,Internet Software & Services,USA
TXT,Textron Inc.,NYQ,Aerospace/Defense - Major Diversified,USA
OII,"Oceaneering International, Inc.",NYQ,Oil & Gas Equipment & Services,USA
NWL,Newell Brands Inc.,NYQ,Housewares & Accessories,USA
LYB,LyondellBasell Industries N.V.,NYQ,Specialty Chemicals,USA
TFX,Teleflex Incorporated,NYQ,Medical Instruments & Supplies,USA
RT,"Ruby Tuesday, Inc.",NYQ,Restaurants,USA
LII,Lennox International Inc.,NYQ,Diversified Machinery,USA
TAHO,Tahoe Resources Inc.,NYQ,Industrial Metals & Minerals,USA
PKI,"PerkinElmer, Inc.",NYQ,Medical Laboratories & Research,USA
PAY,"VeriFone Systems, Inc.",NYQ,Business Equipment,USA
NQ,NQ Mobile Inc.,NYQ,Application Software,USA
KBR,"KBR, Inc.",NYQ,Technical Services,USA
VSLR,"Vivint Solar, Inc.",NYQ,Semiconductor - Specialized,USA
RRTS,"Roadrunner Transportation Systems, Inc.",NYQ,Air Delivery & Freight Services,USA
NOW,"ServiceNow, Inc.",NYQ,Information Technology Services,USA
MMS,"MAXIMUS, Inc.",NYQ,Business Services,USA
WAGE,"WageWorks, Inc.",NYQ,Management Services,USA
VNTV,"Vantiv, Inc.",NYQ,Business Services,USA
TWI,"Titan International, Inc.",NYQ,Farm & Construction Machinery,USA
TGNA,TEGNA Inc.,NYQ,Broadcasting - TV,USA
SUP,"Superior Industries International, Inc.",NYQ,Auto Parts,USA
MTZ,"MasTec, Inc.",NYQ,Heavy Construction,USA
MSCI,MSCI Inc.,NYQ,Processing Systems & Products,USA
MPW,"Medical Properties Trust, Inc.",NYQ,REIT - Healthcare Facilities,USA
MDR,"McDermott International, Inc.",NYQ,Oil & Gas Equipment & Services,USA
LAD,"Lithia Motors, Inc.",NYQ,Auto Dealerships,USA
VMI,"Valmont Industries, Inc.",NYQ,Metal Fabrication,USA
TDY,Teledyne Technologies Incorporated,NYQ,Scientific & Technical Instruments,USA
ROL,"Rollins, Inc.",NYQ,Business Services,USA
PRLB,"Proto Labs, Inc.",NYQ,Machine Tools & Accessories,USA
PMT,PennyMac Mortgage Investment Trust,NYQ,REIT - Diversified,USA
PLD,"Prologis, Inc.",NYQ,REIT - Industrial,USA
MUX,McEwen Mining Inc.,NYQ,Industrial Metals & Minerals,USA
I,Intelsat S.A.,NYQ,Diversified Communication Services,USA
YUME,"YuMe, Inc.",NYQ,Advertising Agencies,USA
TYL,"Tyler Technologies, Inc.",NYQ,Technical & System Software,USA
TBI,"TrueBlue, Inc.",NYQ,Staffing & Outsourcing Services,USA
REV,"Revlon, Inc.",NYQ,Personal Products,USA
XYL,Xylem Inc.,NYQ,Diversified Machinery,USA
UDR,"UDR, Inc.",NYQ,REIT - Residential,USA
TR,"Tootsie Roll Industries, Inc.",NYQ,Confectioners,USA
PIR,"Pier 1 Imports, Inc.",NYQ,"Specialty Retail, Other",USA
MTN,"Vail Resorts, Inc.",NYQ,Resorts & Casinos,USA
INGR,Ingredion Incorporated,NYQ,Processed & Packaged Goods,USA
TPX,"Tempur Sealy International, Inc.",NYQ,Home Furnishings & Fixtures,USA
THO,"Thor Industries, Inc.",NYQ,Recreational Vehicles,USA
SSNI,"Silver Spring Networks, Inc.",NYQ,Computer Based Systems,USA
SDT,SandRidge Mississippian Trust I,NYQ,Independent Oil & Gas,USA
RWT,"Redwood Trust, Inc.",NYQ,REIT - Diversified,USA
OXM,"Oxford Industries, Inc.",NYQ,Textile - Apparel Clothing,USA
MWA,"Mueller Water Products, Inc.",NYQ,Industrial Equipment & Components,USA
MMI,"Marcus & Millichap, Inc.",NYQ,Real Estate Development,USA
LXU,"LSB Industries, Inc.",NYQ,Chemicals - Major Diversified,USA
KRO,"Kronos Worldwide, Inc.",NYQ,Specialty Chemicals,USA
ZOES,"Zoe's Kitchen, Inc.",NYQ,Restaurants,USA
WWW,"Wolverine World Wide, Inc.",NYQ,Textile - Apparel Footwear & Accessories,USA
WTI,"W&T Offshore, Inc.",NYQ,Oil & Gas Drilling & Exploration,USA
WRI,Weingarten Realty Investors,NYQ,REIT - Retail,USA
VEEV,Veeva Systems Inc.,NYQ,Healthcare Information Services,USA
UFI,"Unifi, Inc.",NYQ,Textile Industrial,USA
SWM,"Schweitzer-Mauduit International, Inc.",NYQ,Paper & Paper Products,USA
STNG,Scorpio Tankers Inc.,NYQ,Shipping,USA
RMD,ResMed Inc.,NYQ,Medical Appliances & Equipment,USA
NVR,"NVR, Inc.",NYQ,Residential Construction,USA
NR,"Newpark Resources, Inc.",NYQ,Oil & Gas Equipment & Services,USA
KEYS,"Keysight Technologies, Inc.",NYQ,Scientific & Technical Instruments,USA
IPI,"Intrepid Potash, Inc.",NYQ,Agricultural Chemicals,USA
WMK,"Weis Markets, Inc.",NYQ,Grocery Stores,USA
WEX,WEX Inc.,NYQ,Business Services,USA
W,Wayfair Inc.,NYQ,Catalog & Mail Order Houses,USA
ROP,"Roper Technologies, Inc.",NYQ,Diversified Machinery,USA
RNG,"RingCentral, Inc.",NYQ,Application Software,USA
PNM,"PNM Resources, Inc.",NYQ,Diversified Utilities,USA
OMN,OMNOVA Solutions Inc.,NYQ,Specialty Chemicals,USA
MYE,"Myers Industries, Inc.",NYQ,Rubber & Plastics,USA
MTX,Minerals Technologies Inc.,NYQ,Chemicals - Major Diversified,USA
MGA,Magna International Inc.,NYQ,Auto Parts Wholesale,USA
LDR,"Landauer, Inc.",NYQ,Scientific & Technical Instruments,USA
KNX,"Knight Transportation, Inc.",NYQ,Trucking,USA
VEC,"Vectrus, Inc.",NYQ,Business Services,USA
QUAD,"Quad/Graphics, Inc.",NYQ,Business Services,USA
PRI,"Primerica, Inc.",NYQ,Life Insurance,USA
NP,"Neenah Paper, Inc.",NYQ,Paper & Paper Products,USA
NNI,"Nelnet, Inc.",NYQ,Credit Services,USA
NL,"NL Industries, Inc.",NYQ,Industrial Equipment Wholesale,USA
MTD,Mettler-Toledo International Inc.,NYQ,Medical Instruments & Supplies,USA
MATX,"Matson, Inc.",NYQ,Shipping,USA
KNL,"Knoll, Inc.",NYQ,Business Equipment,USA
XRM,"Xerium Technologies, Inc.",NYQ,Diversified Machinery,USA
WTS,"Watts Water Technologies, Inc.",NYQ,Industrial Equipment & Components,USA
TTI,"TETRA Technologies, Inc.",NYQ,Oil & Gas Equipment & Services,USA
TIER,"TIER REIT, Inc",NYQ,REIT - Office,USA
TI,Telecom Italia S.p.A.,NYQ,Diversified Communication Services,USA
TEN,Tenneco Inc.,NYQ,Auto Parts,USA
SSTK,"Shutterstock, Inc.",NYQ,Business Services,USA
SSI,"Stage Stores, Inc.",NYQ,Apparel Stores,USA
SRI,"Stoneridge, Inc.",NYQ,Auto Parts,USA
SDR,Sandridge Mississippian Trust II,NYQ,Independent Oil & Gas,USA
OIS,"Oil States International, Inc.",NYQ,Oil & Gas Equipment & Services,USA
NYLD,"NRG Yield, Inc.",NYQ,Electric Utilities,USA
NLS,"Nautilus, Inc.",NYQ,Sporting Goods,USA
LZB,La-Z-Boy Incorporated,NYQ,Home Furnishings & Fixtures,USA
LPI,"Laredo Petroleum, Inc.",NYQ,Independent Oil & Gas,USA
WOR,"Worthington Industries, Inc.",NYQ,Steel & Iron,USA
TRK,"Speedway Motorsports, Inc.",NYQ,Sporting Activities,USA
TOWR,"Tower International, Inc.",NYQ,Auto Parts,USA
TDOC,"Teladoc, Inc.",NYQ,Healthcare Information Services,USA
SRT,"StarTek, Inc.",NYQ,Business Services,USA
RUBI,"the Rubicon Project, Inc.",NYQ,Application Software,USA
RST,Rosetta Stone Inc.,NYQ,Application Software,USA
REXR,"Rexford Industrial Realty, Inc.",NYQ,REIT - Industrial,USA
QTS,"QTS Realty Trust, Inc.",NYQ,REIT - Industrial,USA
PN,"Patriot National, Inc.",NYQ,Insurance Brokers,USA
PLT,"Plantronics, Inc.",NYQ,Processing Systems & Products,USA
ORA,"Ormat Technologies, Inc.",NYQ,Electric Utilities,USA
MTOR,"Meritor, Inc.",NYQ,Auto Parts,USA
MD,"MEDNAX, Inc.",NYQ,Specialized Health Services,USA
LDL,"Lydall, Inc.",NYQ,Auto Parts,USA
USPH,"U.S. Physical Therapy, Inc.",NYQ,Specialized Health Services,USA
TLK,PT Telekomunikasi Indonesia Tbk,NYQ,Diversified Communication Services,USA
SCS,Steelcase Inc.,NYQ,Business Equipment,USA
RSPP,"RSP Permian, Inc.",NYQ,Oil & Gas Drilling & Exploration,USA
RIC,Richmont Mines Inc.,NYQ,Gold,USA
PAYC,"Paycom Software, Inc.",NYQ,Application Software,USA
OLP,"One Liberty Properties, Inc.",NYQ,REIT - Diversified,USA
NTL,Nortel Inversora S.A.,NYQ,Telecom Services - Foreign,USA
NPK,"National Presto Industries, Inc.",NYQ,Aerospace/Defense Products & Services,USA
NC,"NACCO Industries, Inc.",NYQ,Home Furnishings & Fixtures,USA
MBI,MBIA Inc.,NYQ,Property & Casualty Insurance,USA
KFY,Korn/Ferry International,NYQ,Staffing & Outsourcing Services,USA
KAI,Kadant Inc.,NYQ,Diversified Machinery,USA
IRS,IRSA Inversiones y Representaciones Sociedad Anónima,NYQ,Real Estate Development,USA
IDA,"IdaCorp, Inc.",NYQ,Electric Utilities,USA
